2,439
4,439
4,344
4,1
4,3897
5,5944
5,6398
5,9147
5,357
6,4816
6,10023
7,2267
7,3266
8,9907
8,439
9,9147
11,7996
13,2108
13,1450
14,299
14,344
14,439
17,3881
17,7962
17,3460
18,5771
18,9168
19,23
20,6460
20,6807
21,9441
22,1995
22,7246
24,8938
25,1446
28,8360
28,5935
31,5267
32,7967
32,1812
32,6482
32,6845
32,4097
32,9937
34,7733
34,4403
35,7225
35,7318
37,26
39,1468
39,5304
39,3233
39,2420
39,5690
39,7405
40,10113
40,5608
40,8276
40,3490
40,10170
40,1704
40,6692
41,1857
41,1666
41,7365
41,7204
41,388
41,4999
41,2688
41,4892
41,6522
41,364
41,3519
41,988
41,1091
42,8311
42,5417
42,2898
42,9862
42,2198
44,10288
44,344
45,7725
45,6802
45,8087
45,2145
45,1546
45,2163
45,1837
45,2767
45,8677
45,12335
45,1960
45,5568
45,8367
45,7640
46,4130
46,7088
47,6086
47,9659
47,7675
47,1811
47,4672
47,5000
48,3729
48,1458
48,2314
48,3050
48,7989
48,5778
48,7054
48,9759
50,8171
50,8310
50,3794
50,8278
50,5481
50,2046
50,6001
50,3667
51,5740
51,2303
51,5391
51,4707
51,9539
52,1909
53,4967
56,6033
56,9370
56,3055
56,4025
56,10013
56,2288
56,3768
57,7618
57,7022
57,7002
57,5690
58,99
58,7410
58,3883
58,8117
59,2347
60,5967
60,6828
62,6996
62,9990
62,2367
62,6398
62,9577
62,7642
62,7878
62,3423
63,2264
64,9543
65,1699
65,9481
65,7945
65,4457
66,1857
66,5700
66,2175
66,7434
66,2629
66,7806
67,5967
68,8767
68,3249
68,9593
68,1493
69,5465
70,6451
70,3923
70,1424
70,5350
70,7584
71,8127
71,1546
71,1589
71,2163
71,6218
71,1837
71,3802
71,8367
71,2990
71,12335
71,5608
72,5017
72,6614
72,4947
72,6579
72,4704
73,2497
73,8829
73,8942
73,7330
73,4958
73,3878
75,2481
75,3313
75,3368
75,3558
75,8382
75,9137
78,1715
78,2350
79,9012
80,6771
80,4323
80,2682
80,10826
81,9012
83,7864
83,5496
83,5608
83,4808
83,5725
83,10191
83,2145
83,2310
83,1589
83,7725
83,3802
84,4525
84,2754
84,6246
84,6320
85,2547
85,5525
85,713
85,5509
85,4195
85,5753
85,3760
85,7288
85,7274
85,4336
85,2315
85,3791
85,598
85,385
85,3296
85,6947
85,6483
85,10035
85,669
85,5455
85,323
85,2371
85,9254
85,4305
85,1853
85,7535
85,4559
85,2030
85,1612
85,339
85,6151
85,9086
85,7091
85,834
85,4057
85,4959
85,1812
85,7389
85,6561
85,8323
85,1820
85,4257
85,5054
85,7554
85,8312
85,9333
85,782
85,5698
85,6864
85,8838
85,2690
85,8114
85,5775
85,459
85,8835
85,666
85,7249
85,602
85,9063
86,647
86,6044
86,6352
86,4368
86,10003
87,6947
88,6371
88,5999
88,7338
88,7031
88,4519
88,6740
88,996
88,5046
89,6703
90,9807
90,4160
90,1829
91,8336
91,1508
92,9235
93,2544
93,5492
93,6194
93,5917
93,3945
94,9436
94,6075
96,6044
96,1386
96,3000
96,9835
96,9117
97,2948
97,5762
98,7570
98,755
98,2790
98,3779
98,1264
98,8369
98,2532
99,8117
99,8692
99,1580
99,3883
99,7835
99,7410
102,6715
103,6445
103,4986
103,4577
103,6710
103,3246
103,2269
104,1830
104,10178
104,5744
105,2811
105,4961
106,1357
108,5281
108,5021
108,5868
108,6260
108,10037
108,3685
110,7583
111,5879
111,3092
111,2291
112,5541
112,2938
112,2175
112,4799
112,3654
112,3094
112,1548
112,7704
112,9244
112,4626
112,8183
113,8006
113,9423
113,2067
113,10097
114,7072
114,2570
115,5305
115,7020
115,2938
115,2991
115,5941
115,4799
116,4077
116,3414
116,6341
116,2586
116,9892
117,7640
117,3895
117,3084
117,4885
117,6218
117,6855
117,7828
117,3788
117,8197
117,3673
118,6718
118,2090
118,8755
119,9890
119,1192
119,1114
121,4802
121,7421
121,4315
122,6648
122,6412
122,7130
122,5746
122,2778
123,3935
124,2206
124,3945
124,5891
124,7943
124,8056
124,1829
125,1911
125,3585
125,7024
125,5787
125,1617
125,4160
126,6302
126,8558
126,4346
126,9135
126,6738
127,2373
127,5529
127,3380
127,4852
128,2127
128,4137
128,5556
128,5753
128,4991
128,3469
128,8353
129,5420
129,6406
129,4886
129,7321
130,2225
130,9481
130,2398
130,7655
130,5915
131,8142
131,8490
131,9582
131,8659
131,2883
131,2305
131,1381
131,5869
131,7789
131,3660
132,8964
132,5039
132,6227
132,1630
133,6355
133,2221
133,7031
134,4133
134,8880
135,3484
135,3819
135,5345
136,4815
136,6898
136,8867
136,1487
137,5521
137,9236
138,3324
139,6763
139,2250
139,4354
141,8514
141,9830
142,8685
142,9423
142,3478
142,6711
142,10097
143,6395
143,3500
143,4225
143,2456
143,8099
143,7419
144,8632
144,5554
144,3202
144,7739
144,9416
144,8308
144,9682
144,3581
144,8812
145,4368
145,6250
145,3103
145,3296
145,3417
145,3335
145,6044
145,3909
145,1386
145,5062
145,6352
145,2976
146,9832
146,7345
146,3013
146,5148
146,10596
146,8605
146,9917
148,7619
148,9434
149,2667
149,3186
149,7784
149,5598
149,5914
149,2287
149,5538
149,5825
149,7239
150,421
151,3862
151,7205
151,1832
151,8854
151,3204
152,4668
152,3668
152,8834
152,6300
152,2549
153,2456
155,7066
155,4484
157,1695
157,8829
157,3878
158,6161
158,2629
158,8910
158,2702
158,3643
158,2862
160,5615
160,2268
160,4844
160,9088
160,4007
160,6431
160,2599
162,8268
162,6665
162,9316
162,2609
163,4135
163,3451
163,6714
163,7560
163,6454
163,2524
163,2677
163,6272
164,3585
164,4160
164,5787
164,7748
164,1617
166,7184
168,1843
169,6708
169,4510
169,1487
169,1582
169,2119
169,3393
169,8169
169,3831
169,2162
169,6395
170,6168
170,1578
171,1
171,1772
171,8449
172,3561
172,3855
172,9923
172,259
174,10139
174,3576
175,4944
175,9937
176,6390
176,490
176,7323
176,598
177,4975
177,4225
177,1661
179,10177
179,2310
179,9436
179,9806
179,5273
179,4634
179,7169
181,4403
181,7213
181,4486
181,7839
181,4091
181,6957
181,2277
182,928
182,5137
182,9711
182,6349
182,1704
183,10201
183,6055
184,88
184,6371
184,7516
184,5999
185,8852
185,9352
185,9210
185,1168
185,815
186,8223
186,7757
186,10045
186,1846
186,5491
187,8986
187,2688
187,4892
187,364
187,8592
187,6522
188,8080
188,1559
188,3963
188,9742
188,8598
189,8725
190,6436
190,4841
190,4429
190,5214
190,6173
190,5928
193,6540
194,1877
195,6272
195,6071
195,9385
195,6202
195,3981
195,3835
196,7343
196,2521
196,7600
197,6347
197,647
197,3296
197,6044
197,7820
198,5598
198,5914
198,2399
198,1699
200,9787
200,4625
200,8685
201,5261
202,7084
202,7595
203,4962
203,4655
203,3282
203,4528
203,2879
204,9341
204,6487
204,7804
205,725
205,7967
205,5183
205,5572
205,7841
205,7742
206,2984
206,7826
206,1661
206,5802
206,7666
207,9960
207,6656
207,3759
207,1749
207,6879
207,6385
207,9293
208,3046
208,4707
208,2303
208,5662
208,6394
209,1706
211,2357
211,3410
212,7072
212,7054
212,4160
213,10178
213,8813
213,4550
215,1819
215,1793
216,6771
216,2682
216,3659
217,8256
217,9825
217,6866
217,1863
217,8150
218,8810
219,4907
219,5116
219,2792
219,6644
219,5494
219,2407
221,6621
221,3720
221,3847
221,7072
221,8056
222,801
222,5565
222,7516
222,5046
222,2887
223,2918
223,6195
224,9368
225,5039
225,5150
225,1442
225,1178
225,1402
225,9840
225,7505
225,4830
225,2671
225,8869
226,4147
227,8169
227,2298
227,2031
227,2456
227,3090
228,2590
229,4838
229,3772
229,6436
229,8240
229,3108
229,5928
229,3641
229,6924
229,7025
229,7668
229,3449
229,4546
229,4233
229,8727
229,5615
229,3490
229,8793
229,5597
229,6173
229,4541
229,3350
229,9036
229,488
229,1246
229,5214
229,2662
230,2577
230,2134
232,1739
234,1503
234,9466
234,7122
234,2863
234,1546
234,2990
234,9217
234,2106
234,6218
234,7828
235,8677
235,9923
235,1828
235,10534
235,2857
235,1779
235,3655
235,3610
236,9956
236,6285
236,6360
236,6917
236,6173
236,5890
236,2378
236,7668
236,9779
236,6924
236,8625
236,9036
236,2223
239,4215
239,7890
239,8136
239,8718
239,9384
239,4107
239,8135
240,3095
240,4710
240,4633
241,5635
241,5418
241,5021
242,8136
242,7401
242,8905
242,8135
242,7635
242,5196
242,5323
243,7996
243,2065
243,10268
243,2151
243,4968
244,8765
245,8201
245,7023
246,9307
246,6766
246,3241
246,7829
246,2339
246,9060
246,8680
246,3306
246,5778
246,2492
246,4547
246,1621
247,2250
248,7083
248,3062
248,4443
248,2955
248,7560
249,4770
249,7484
250,3105
252,9012
253,7910
253,1875
254,1866
254,7567
255,3131
256,6055
256,5074
256,6944
257,1460
257,9631
257,7667
257,6044
257,6070
258,5598
258,149
259,172
260,5764
260,1407
260,1627
260,9349
261,4063
261,3970
262,6154
262,3256
263,5627
263,7463
263,3400
263,740
264,6866
264,3034
264,7349
264,551
265,6395
265,6708
265,2162
265,6748
268,2033
273,951
274,9434
274,7378
274,3609
276,5641
276,4261
279,386
279,9194
280,10205
280,6519
281,10007
281,1138
281,8775
281,5573
281,5996
283,23
284,2619
284,6604
286,4807
286,9239
286,7707
286,2652
286,4040
287,5573
287,1809
287,6254
290,1796
290,855
290,2658
291,7625
291,5000
292,8081
292,10106
293,5832
293,6795
294,3010
294,7362
295,371
295,6857
295,551
295,3034
296,4525
297,855
297,764
298,4037
298,8985
298,3803
302,8222
302,1204
302,1439
304,3396
304,3834
304,5387
305,6946
305,4190
306,4877
306,7867
306,895
306,9038
306,642
306,5152
306,3803
306,2146
307,687
307,405
307,4150
308,9221
311,5484
312,5760
316,344
317,7129
318,2603
319,10130
321,5039
321,1630
321,1543
321,3188
321,3118
321,4943
321,6832
322,9105
322,812
322,7702
322,578
322,1796
323,6483
323,528
323,666
323,475
325,273
326,6581
326,4995
327,9967
327,1571
327,6942
328,409
330,2727
331,1263
333,273
333,1945
333,4904
333,5799
334,821
334,3154
334,1671
334,1020
334,4072
335,8361
337,5573
337,355
337,748
338,1344
338,4716
338,3834
338,7539
338,8478
339,9710
339,2709
339,5012
339,6105
339,1566
341,633
341,535
346,4067
346,1449
346,701
346,4227
346,522
346,6566
346,4763
348,7234
348,4916
