ent idx,ent name
0,3750363
1,43725077
2,54483362
3,55075592
4,95536360
5,98816190
6,116514308
7,159228245
8,159983438
9,167366948
10,170154505
11,182280516
12,201529673
13,207724334
14,223456688
15,223621216
16,224646392
17,226483956
18,226739676
19,235483499
20,239869589
21,242164507
22,253008781
23,254263250
24,255434505
25,258601714
26,265396052
27,268953539
28,276450505
29,278334412
30,278689731
31,279561105
32,282696629
33,289987557
34,292774071
35,294061810
36,295347952
37,297588524
38,298972671
39,302351970
40,304039109
41,312626878
42,316149301
43,317138844
44,330258876
45,331047618
46,341009154
47,343854907
48,355857926
49,359289253
50,371731167
51,377547273
52,412244926
53,422993157
54,569889832
55,569985060
56,570696628
57,574948417
58,575967489
59,578446883
60,579333769
61,582430839
62,587982481
63,593935822
64,602363526
65,607992962
66,614216694
67,621233042
68,625272712
69,752117753
70,754699309
71,766852250
72,768252384
73,769712156
74,770845674
75,772939517
76,777983550
77,778940604
78,790209710
79,797062992
80,797975999
81,800962507
82,809512263
83,818701789
84,819572641
85,821624465
86,834011375
87,835579377
88,843627582
89,850525119
90,865078369
91,889231199
92,891800223
93,895087750
94,906157892
95,929413497
96,931570604
97,935155394
98,935435023
99,970640051
100,971590828
101,972660776
102,976565006
103,980581364
104,982877896
105,983099304
106,983299046
107,1000186440
108,1000782965
109,1001041638
110,1001439608
111,1005162932
112,1012350493
113,1027514459
114,1036153151
115,1045427124
116,1057224502
117,1062845258
118,1067215637
119,1090274631
120,1116044831
121,1122485781
122,1126663036
123,1132304484
124,1150459940
125,1152945080
126,1153155216
127,1155159612
128,1171045081
129,1179720384
130,1181420510
131,1190256031
132,1196703700
133,1203682557
134,1212184690
135,1215259407
136,1217016181
137,1230408235
138,1243747672
139,1247798603
140,1248042735
141,1250872178
142,1252734263
143,1252889450
144,1267821245
145,1278245314
146,1413385713
147,1414919479
148,1426376846
149,1431841974
150,1436184309
151,1440116129
152,1443329187
153,1457372555
154,1469557977
155,1473377818
156,1481068053
157,1481353204
158,1481651274
159,1482430443
160,1483049351
161,1483388822
162,1484171789
163,1484195908
164,1484331033
165,1485012034
166,1485018492
167,1485299283
168,1486125478
169,1486884585
170,1488722834
171,1491987471
172,1492683300
173,1492732544
174,1493249937
175,1493380429
176,1493580835
177,1493595929
178,1495317138
179,1495693368
180,1496975631
181,1497020526
182,1497381945
183,1497888248
184,1497924757
185,1499037087
186,1499396533
187,1499624011
188,1499766086
189,1500080404
190,1501786846
191,1501897239
192,1502546418
193,1502668698
194,1503479937
195,1504074887
196,1504182972
197,1504475155
198,1505377321
199,1505817537
200,1505879809
201,1507599025
202,1507785428
203,1507955787
204,1508768235
205,1508870441
206,1508977243
207,1509137496
208,1509517269
209,1512231077
210,1515133669
211,1515337374
212,1515654885
213,1516538155
214,1516551295
215,1517068663
216,1517231250
217,1517564515
218,1517887371
219,1519466213
220,1519990833
221,1520326451
222,1521389775
223,1521683943
224,1522599906
225,1523821697
226,1524315604
227,1524455928
228,1525413886
229,1525489882
230,1525776333
231,1526039401
232,1526321881
233,1527067437
234,1527813133
235,1528069591
236,1528284813
237,1528415255
238,1528998675
239,1530535933
240,1530974607
241,1532752732
242,1535192395
243,1535562781
244,1535744365
245,1536468489
246,1537062333
247,1537749441
248,1539431936
249,1539476053
250,1539733717
251,1539978970
252,1541017484
253,1542654017
254,1542856305
255,1543254406
256,1543301108
257,1543884842
258,1544143421
259,1545365549
260,1546111679
261,1546369391
262,1548627346
263,1548719127
264,1548833302
265,1549082624
266,1550317828
267,1550361790
268,1550461382
269,1551104924
270,1551211417
271,1551828780
272,1551882038
273,1553565455
274,1554527205
275,1556470169
276,1556502812
277,1557299291
278,1558695915
279,1558990816
280,1559096978
281,1560893342
282,1561219416
283,1564490984
284,1565250716
285,1566348003
286,1566667521
287,1566877408
288,1568100962
289,1568158193
290,1568612806
291,1568870017
292,1569471990
293,1569564228
294,1571898161
295,1572461979
296,1573832672
297,1573956024
298,1574076339
299,1574733979
300,1575553509
301,1579588627
302,1582257788
303,1583440841
304,1584383053
305,1585540310
306,1586303009
307,1586743531
308,1586988968
309,1588416568
310,1588693664
311,1588804984
312,1592378579
313,1593711281
314,1594790026
315,1595690642
316,1595769430
317,1595965580
318,1596369052
319,1598457366
320,1599077883
321,1599503588
322,1599800206
323,1600110674
324,1600418041
325,1600739226
326,1600820283
327,1601265327
328,1601986045
329,1604071697
330,1604593203
331,1605337137
332,1606894744
333,1606995043
334,1607813507
335,1608438487
336,1608524966
337,1608785210
338,1609085580
339,1609912784
340,1610791788
341,1611297818
342,1612846667
343,1613724553
344,1614087553
345,1618458371
346,1619069898
347,1619079473
348,1619944025
349,1620290671
350,1622172373
351,1628357716
352,1629007001
353,1629684919
354,1632623971
355,1632930880
356,1637003288
357,1638323523
358,1638726736
359,1639606665
360,1640326961
361,1642097217
362,1642450119
363,1645457444
364,1647399685
365,1648591013
366,1651932816
367,1652378763
368,1653610806
369,1655096948
370,1655108479
371,1661377881
372,1663235070
373,1668309305
374,1668386325
375,1672698446
376,1675273730
377,1676205785
378,1676646013
379,1680656100
380,1682410435
381,1683192856
382,1684698096
383,1687191388
384,1691540493
385,1700136080
386,1707672955
387,1707993159
388,1708522817
389,1713215998
390,1715310890
391,1716432017
392,1719696100
393,1733562494
394,1736945723
395,1739709897
396,1741003913
397,1747553609
398,1749882747
399,1751540191
400,1753536018
401,1755144202
402,1756286057
403,1757067616
404,1757257811
405,1757592604
406,1757903809
407,1757913068
408,1761085354
409,1763188812
410,1763698168
411,1764437166
412,1768129939
413,1768178186
414,1769352850
415,1774116076
416,1776009446
417,1777839177
418,1783058653
419,1783696142
420,1788879844
421,1790189506
422,1790241752
423,1793722727
424,1795845972
425,1797811175
426,1802587949
427,1803023564
428,1804080544
429,1805733186
430,1807499626
431,1807722539
432,1812062654
433,1816942456
434,1817578838
435,1819500174
436,1826643437
437,1827842022
438,1828131793
439,1830107066
440,1831043563
441,1831247247
442,1835184130
443,1835568085
444,1836814669
445,1837766314
446,1838574879
447,1839915421
448,1840400292
449,1841396115
450,1841681959
451,1841939076
452,1844242910
453,1846825608
454,1847603122
455,1848388815
456,1849615164
457,1849883187
458,1850533915
459,1851801696
460,1853602997
461,1859368765
462,1861861015
463,1861937318
464,1863435222
465,1866736885
466,1867240546
467,1868476574
468,1872913721
469,1873647057
470,1874685598
471,1875156814
472,1875594667
473,1876036500
474,1876534307
475,1877245407
476,1879426205
477,1882489648
478,1884051142
479,1884056421
480,1885017532
481,1886013932
482,1891790476
483,1892092922
484,1893919329
485,1895879125
486,1896057740
487,1896212525
488,1896797113
489,1897352408
490,1898961596
491,1899217311
492,1903533789
493,1904066439
494,1905022235
495,1906550856
496,1907472165
497,1909674886
498,1910069920
499,1911033826
500,1912025756
501,1914824450
502,1917275679
503,1917830928
504,1918611429
505,1919128903
506,1919755501
507,1920068563
508,1920266306
509,1921160199
510,1922694794
511,1923574155
512,1924284334
513,1924822069
514,1924839497
515,1925840472
516,1926171089
517,1927392040
518,1927418559
519,1927968023
520,1928354904
521,1930305086
522,1930711037
523,1931420982
524,1931728569
525,1932979091
526,1933045185
527,1933518874
528,1933572887
529,1938463339
530,1938836711
531,1939205061
532,1940496857
533,1940619607
534,1942028260
535,1943232165
536,1943565738
537,1945865608
538,1948487843
539,1951460760
540,1951623240
541,1952761186
542,1953377099
543,1954180448
544,1955288938
545,1956706854
546,1958411323
547,1961180536
548,1961772386
549,1963515244
550,1963529185
551,1963533653
552,1963551609
553,1963575597
554,1963630172
555,1963638301
556,1963669322
557,1963685062
558,1963691198
559,1963703334
560,1963748367
561,1963765027
562,1963767242
563,1963775997
564,1963802931
565,1963820902
566,1963837686
567,1963839795
