ent idx,ent name
0,4250
1,12843
2,42812
3,84229
4,94940
5,195839
6,212702
7,288623
8,290404
9,294558
10,311688
11,337025
12,343090
13,423512
14,455962
15,459310
16,486523
17,527607
18,571446
19,593368
20,612350
21,751236
22,777992
23,779372
24,889416
25,897990
26,927094
27,1007738
28,1034443
29,1115519
30,1135709
31,1223959
32,1276947
33,1291036
34,1318750
35,1342733
36,1363856
37,1517167
38,1633027
39,1667742
40,1705053
41,1707232
42,1781132
43,1816345
44,1855228
45,1924353
46,2027888
47,2084832
48,2182769
49,2221639
50,2265751
51,2524010
52,2542834
53,2681867
54,2731191
55,2742236
56,2765594
57,2859760
58,2868805
59,2961294
60,3045981
61,3079626
62,3099160
63,3116115
64,3149852
65,3161131
66,3168419
67,3232514
68,3261483
69,3270621
70,3288061
71,3445786
72,3535393
73,3537527
74,3746008
75,3756478
76,3768446
77,3770464
78,3792809
79,4069607
80,4071166
81,4141045
82,4144372
83,4263655
84,4268229
85,4424474
86,4708273
87,4809387
88,4822641
89,4839761
90,4848560
91,4899701
92,4907923
93,4973152
94,4988496
95,5117611
96,5192115
97,5274069
98,5297727
99,5320026
100,5335593
101,5339829
102,5457282
103,5483610
104,5484521
105,5637370
106,5667645
107,5701217
108,5917680
109,6025432
110,6043685
111,6082264
112,6110044
113,6138904
114,6142545
115,6260449
116,6295992
117,6322943
118,6342182
119,6448772
120,6518042
121,6556556
122,6648577
123,6775980
124,6802819
125,6840138
126,6841354
127,6887064
128,6899612
129,6947382
130,6953182
131,7040849
132,7054721
133,7055690
134,7070889
135,7079719
136,7082614
137,7131667
138,7138834
139,7218915
140,7305733
141,7337653
142,7363328
143,7374053
144,7515221
145,7602139
146,7694927
147,7707877
148,7766398
149,7770020
150,7772457
151,7794659
152,7836503
153,7878110
154,7910260
155,7980502
156,7982388
157,8010536
158,8058405
159,8085057
160,8138999
161,8244735
162,8272713
163,8398441
164,8426674
165,8442714
166,8466233
167,8474884
168,8524419
169,8590192
170,8673954
171,8685307
172,8739425
173,8828549
174,8880873
175,8892853
176,8903418
177,8953137
178,8976055
179,9066896
180,9075549
181,9249130
182,9260844
183,9268382
184,9342510
185,9357232
186,9357733
187,9376300
188,9390403
189,9395851
190,9417928
191,9466671
192,9508911
193,9578719
194,9695528
195,9767117
196,9809166
197,9872702
198,9893847
199,9986408
200,10128374
201,10134942
202,10161872
203,10165471
204,10349863
205,10390740
206,10513763
207,10719679
208,10724198
209,10730404
210,10801956
211,10804051
212,10880902
213,10899652
214,10929652
215,11111787
216,11135259
217,11174340
218,11210021
219,11396976
220,11413529
221,11432220
222,11494860
223,11509905
224,11577676
225,11608111
226,11630735
227,11645699
228,11683690
229,11773624
230,11916219
231,11922408
232,11930861
233,11940443
234,12015475
235,12038964
236,12112733
237,12267149
238,12287442
239,12296473
240,12335792
241,12426560
242,12554922
243,12707504
244,12722491
245,12820456
246,12853656
247,12880257
248,12892243
249,12952745
250,13021383
251,13115443
252,13203339
253,13223952
254,13274807
255,13303506
256,13384339
257,13393347
258,13460635
259,13476937
260,13481523
261,13523363
262,13530604
263,13545353
264,13662910
265,13670688
266,13760523
267,13862629
268,13929819
269,13965031
270,13982400
271,14037181
272,14041564
273,14103023
274,14112920
275,14173408
276,14179194
277,14185376
278,14198674
279,14228908
280,14245642
281,14257148
282,14279187
283,14480152
284,14485415
285,14551309
286,14589660
287,14624660
288,14631669
289,14650364
290,14737013
291,14740026
292,14764753
293,14781684
294,14860423
295,14961307
296,15001198
297,15083742
298,15227799
299,15283870
300,15401063
301,15469602
302,15476950
303,15482360
304,15487406
305,15522680
306,15526883
307,15627037
308,15696416
309,15706264
310,15739521
311,15759828
312,15852256
313,15920480
314,15945459
315,15949995
316,16038011
317,16115445
318,16171025
319,16224638
320,16291881
321,16304620
322,16317505
323,16332341
324,16387964
325,16389437
326,16443162
327,16519606
328,16635281
329,16643434
330,16826683
331,16876290
332,16889073
333,16895185
334,16979985
335,17137986
336,17163034
337,17216458
338,17269025
339,17365422
340,17378031
341,17456955
342,17470697
343,17500928
344,17504453
345,17525397
346,17669193
347,17685861
348,17729963
349,17825722
350,17829176
351,17923525
352,18157462
353,18168003
354,18229684
355,18231593
356,18293161
357,18355248
358,18459110
359,18498794
360,18533594
361,18591234
362,18645525
363,18648836
364,18693975
365,18747287
366,18747710
367,18802822
368,18848892
369,18945957
370,18975210
371,19012869
372,19067145
373,19118579
374,19149912
375,19181183
376,19188886
377,19269812
378,19275194
379,19329426
380,19474535
381,19499675
382,19500987
383,19609008
384,19619285
385,19637589
386,19694890
387,19743564
388,19819980
389,20198109
390,20252601
391,20254490
392,20326153
393,20446124
394,20479862
395,20518276
396,20538924
397,20563779
398,20564796
399,20593774
400,20610874
401,20625102
402,20702342
403,20749125
404,20782240
405,20788544
406,20853536
407,20860254
408,20885615
409,20892832
410,20976626
411,21028948
412,21074235
413,21080849
414,21141959
415,21305988
416,21353171
417,21368211
418,21424316
419,21442007
420,21617778
421,21690051
422,21792228
423,21799368
424,21800796
425,21809047
426,21822782
427,21881925
428,21946209
429,22016385
430,22064058
431,22078206
432,22094913
433,22116519
434,22140971
435,22175881
436,22354355
437,22423302
438,22448393
439,22480482
440,22499117
441,22597639
442,22676131
443,22679943
444,22693506
445,22763088
446,22783969
447,22789450
448,22799297
449,22984246
450,22994065
451,23061349
452,23125352
453,23254167
454,23358344
455,23379248
456,23379533
457,23400741
458,23455440
459,23463724
460,23528732
461,23531484
462,23548689
463,23572009
464,23576306
465,23626527
466,23690007
467,23792430
468,24027999
469,24057170
470,24089560
471,24123453
472,24129628
473,24167531
474,24169881
475,24209939
476,24281780
477,24326235
478,24444364
479,24484764
480,24574437
481,24671956
482,24723263
483,24730887
484,24756922
485,24810621
486,24840226
487,24857813
488,24872484
489,24881265
490,24890656
491,24916182
492,25197100
