0,1587
0,16120
0,23559
1,30930
1,7352
1,13085
1,8904
1,10052
1,18671
1,12390
1,16602
1,28466
2,37116
2,7867
2,11618
2,15902
2,346
2,3446
2,3848
2,4380
3,23559
3,16120
3,1587
4,5050
4,26333
4,6447
4,1244
5,24420
5,25430
5,37556
5,31445
6,1423
6,33605
6,737
6,13424
6,2606
6,35408
6,16750
6,6079
6,6746
7,7145
7,6006
7,28158
7,15787
7,8978
7,10464
7,12386
8,33108
9,21236
9,22079
9,13744
9,12544
10,15933
10,37714
10,33352
10,3000
10,17436
11,37640
11,37652
11,37656
12,9949
12,5676
12,11854
12,36205
12,36197
12,31371
12,25600
12,21090
12,25794
12,27154
12,26770
12,8957
12,12653
13,17832
13,25132
13,4858
14,10198
14,7516
14,13257
15,14473
15,21296
15,7321
16,17754
16,19801
16,28914
16,31401
16,17857
16,31810
16,15575
16,35409
16,28951
17,19866
17,36630
17,25041
17,20034
17,1410
17,6935
17,4392
17,4466
17,16701
17,1127
17,4602
17,9500
17,15674
17,5782
17,36675
18,28196
18,21332
18,11671
18,2599
18,16699
19,20472
19,16962
19,1605
19,26938
20,32052
20,37790
20,30707
21,6682
22,3238
22,564
22,18537
23,25388
23,30867
23,27090
24,21211
24,26009
24,3304
24,6216
24,4332
24,10013
25,31586
25,20444
25,14114
25,32638
25,12487
26,22884
26,2243
26,17710
26,24131
26,3421
26,29328
27,36
27,15569
27,8025
27,18605
27,18932
27,12773
28,26184
28,21656
28,8168
29,36962
30,13257
30,7516
30,10198
31,35093
31,34141
31,8374
32,28219
32,26135
33,26938
33,1605
33,4542
33,26640
33,16962
34,31834
34,2589
34,22391
35,32424
36,34471
36,32908
36,25849
36,13933
36,34221
36,1626
37,552
37,21048
37,18275
38,4403
38,28119
38,17846
39,28791
39,24005
39,31452
39,33552
39,36248
39,32175
39,28514
40,20065
40,17501
41,34122
41,34257
41,29912
42,11588
42,29714
42,31892
42,16461
43,19595
43,27690
43,11025
43,30901
44,19043
44,16383
44,26237
44,32418
44,3111
44,8600
44,37637
45,29380
45,30997
46,22987
46,7041
46,17681
46,22478
46,10032
47,13693
47,3143
47,13787
47,34197
47,22711
47,7815
47,29753
47,27773
47,23935
48,15374
48,3691
48,12254
48,22575
48,27872
48,28623
48,22663
48,15398
48,10329
48,19750
49,28898
49,28841
49,30503
49,11961
49,5851
50,36596
50,32219
50,18716
51,29496
52,12417
52,24497
52,32515
53,28230
53,35537
54,13302
54,12818
54,21044
54,26689
55,14376
55,26562
55,11897
56,36240
56,7123
56,12525
56,5257
57,3820
57,30670
57,6514
57,30952
57,14040
57,18342
58,29739
58,30890
58,27379
58,26422
58,30684
58,29974
58,28560
58,22452
58,26226
58,11002
59,20668
59,36423
59,29660
59,11113
59,34844
60,35491
60,19426
61,33367
61,17218
62,35879
62,25474
62,29273
62,28928
62,30302
62,32529
62,30374
63,24860
63,33030
63,29692
63,34694
64,20351
64,709
64,8488
64,15785
64,13581
65,31855
65,4929
66,20526
66,16069
66,1041
66,23682
66,30262
66,26028
66,20298
67,8378
67,26184
67,9230
67,8168
67,17288
68,2936
68,27203
68,4281
68,25982
68,14316
68,1904
68,19652
68,9284
68,19617
69,31901
69,31880
70,16068
70,16624
71,36223
71,36216
71,28509
71,27986
71,26364
71,30673
71,5844
71,30918
72,19178
72,27754
72,8728
72,13684
72,10070
72,31603
72,9635
72,16752
73,20439
73,20739
73,5540
73,36601
74,19433
74,27511
75,36651
75,12725
75,32122
76,7701
76,28645
76,20864
76,29796
76,28153
76,1056
76,28803
76,33304
76,9361
76,20838
76,23096
76,10831
76,29867
76,23779
76,30281
76,27877
77,6127
78,24707
78,10329
78,31533
78,19628
78,22213
78,24824
78,3691
78,24990
78,35077
79,14927
79,8582
79,9908
79,23733
79,31623
79,14530
79,13653
79,5162
80,4192
80,7947
80,1683
80,6375
80,16599
80,13829
80,18078
81,6349
81,25524
81,18370
81,7256
82,25368
82,14222
82,22710
