ent idx,ent name
0,12843
1,20288
2,37253
3,42812
4,56764
5,58166
6,78727
7,84229
8,94940
9,111468
10,155940
11,195839
12,212702
13,290404
14,294558
15,311688
16,455962
17,459310
18,482391
19,489000
20,548009
21,571446
22,609986
23,612350
24,612670
25,627467
26,633612
27,777992
28,779372
29,855514
30,897990
31,927094
32,1007738
33,1026927
34,1033296
35,1034443
36,1115519
37,1135709
38,1235157
39,1276947
40,1284475
41,1298146
42,1363856
43,1432209
44,1432948
45,1485949
46,1602530
47,1627819
48,1633027
49,1675596
50,1680195
51,1707232
52,1769372
53,1781132
54,1855228
55,1924353
56,1975866
57,2027888
58,2126413
59,2182769
60,2214281
61,2235679
62,2265751
63,2292967
64,2524010
65,2681867
66,2729557
67,2731732
68,2834757
69,2868805
70,2874115
71,2880193
72,2890278
73,2909094
74,2914606
75,2916875
76,2961294
77,3038340
78,3044715
79,3079626
80,3182054
81,3253136
82,3270621
83,3288061
84,3299117
85,3345301
86,3352285
87,3357877
88,3379466
89,3387666
90,3442330
91,3445786
92,3515459
93,3537527
94,3566410
95,3596387
96,3705304
97,3718844
98,3736036
99,3746008
100,3756478
101,3767888
102,3768446
103,3770464
104,3802936
105,3826847
106,3909970
107,3941253
108,4031554
109,4071166
110,4107886
111,4119822
112,4141045
113,4144372
114,4161247
115,4188701
116,4195266
117,4199805
118,4244182
119,4263655
120,4264781
121,4285052
122,4306028
123,4397270
124,4424474
125,4459446
126,4530962
127,4621756
128,4646027
129,4666530
130,4708273
131,4839761
132,4868915
133,4907923
134,4941483
135,4978587
136,4988496
137,5052557
138,5056958
139,5072461
140,5072599
141,5084201
142,5106717
143,5117611
144,5123859
145,5192115
146,5242263
147,5274546
148,5297727
149,5320026
150,5361858
151,5383885
152,5408677
153,5475112
154,5484521
155,5534955
156,5555538
157,5594486
158,5637370
159,5667645
160,5688416
161,5722023
162,5749636
163,5788528
164,5806529
165,5806991
166,5807566
167,5829439
168,5917680
169,5946787
170,5961521
171,6022569
172,6128204
173,6128414
174,6142545
175,6180225
176,6260449
177,6260981
178,6270764
179,6342182
180,6629501
181,6631808
182,6648577
183,6724622
184,6802819
185,6835196
186,6841354
187,6899612
188,6929976
189,6947382
190,7054721
191,7070889
192,7138834
193,7218915
194,7234692
195,7253527
196,7296079
197,7300947
198,7305733
199,7321624
200,7322696
201,7358787
202,7363328
203,7451433
204,7453019
205,7503960
206,7514240
207,7515221
208,7602139
209,7619685
210,7644452
211,7694927
212,7707877
213,7766398
214,7878110
215,7910260
216,7979169
217,7980502
218,7982388
219,8038995
220,8058405
221,8080151
222,8085057
223,8105449
224,8242336
225,8244237
226,8244735
227,8272713
228,8369393
229,8398441
230,8426674
231,8466233
232,8480308
233,8492334
234,8522634
235,8524419
236,8590192
237,8642999
238,8673692
239,8828549
240,8854915
241,8880873
242,8892853
243,9059619
244,9061790
245,9136319
246,9249130
247,9259290
248,9260844
249,9268382
250,9317044
251,9342510
252,9357733
253,9358284
254,9376300
255,9390403
256,9395851
257,9417928
258,9466671
259,9508911
260,9578719
261,9628104
262,9679016
263,9715774
264,9762887
265,9767117
266,9809166
267,9844520
268,9849289
269,9872702
270,9973445
271,9986408
272,10128374
273,10165471
274,10184394
275,10238366
276,10288518
277,10349863
278,10357551
279,10418432
280,10464949
281,10477448
282,10513763
283,10562378
284,10628310
285,10632323
286,10730404
287,10767094
288,10801956
289,10804051
290,10819784
291,10874694
292,10899652
293,10927425
294,10996884
295,11006701
296,11025385
297,11074058
298,11135259
299,11210021
300,11252640
301,11255438
302,11268172
303,11302649
304,11346066
305,11413529
306,11429943
307,11511207
308,11516046
309,11534374
310,11557063
311,11577676
312,11608111
313,11683690
314,11778552
315,11793076
316,11839292
317,11848077
318,11850993
319,11866591
320,11878816
321,11902944
322,11916219
323,11922408
324,11924407
325,11930861
326,11945237
327,11998433
328,12015475
329,12038964
330,12089564
331,12229897
332,12252657
333,12287442
334,12294094
335,12296473
336,12362212
337,12378171
338,12389690
339,12426560
340,12520029
341,12534926
342,12537461
343,12581588
344,12657307
345,12668873
346,12701381
347,12773090
348,12774289
349,12828959
350,12880257
351,12891224
352,12892243
353,12980444
354,12989632
355,12997251
356,13027520
357,13064285
358,13115443
359,13119800
360,13153151
361,13183059
362,13203339
363,13274807
364,13280743
365,13303506
366,13336665
367,13355873
368,13460635
369,13476937
370,13483470
371,13486216
372,13487092
373,13523363
374,13560167
375,13565188
376,13662910
377,13674155
378,13724139
379,13760523
380,13782962
381,13812135
382,13847129
383,13860536
384,13929819
385,13951911
386,13962471
387,13966519
388,13982400
389,14022793
390,14034172
391,14037181
392,14041564
393,14080524
394,14103023
395,14121696
396,14173408
397,14179194
398,14196021
399,14228908
400,14257148
401,14323908
402,14344131
403,14380042
404,14394260
405,14408790
406,14440778
407,14455589
408,14480152
409,14510692
410,14589660
411,14591024
412,14631669
413,14828074
414,14961307
415,14969097
416,15001198
417,15119206
418,15184713
419,15227799
420,15280444
421,15349852
422,15353042
423,15359245
424,15401063
425,15460668
426,15476950
427,15482360
428,15484433
429,15522600
430,15522680
431,15573989
432,15580451
433,15617382
434,15627037
435,15696416
436,15704222
437,15706264
438,15759828
439,15760308
440,15852256
441,15867958
442,15884701
443,15908118
444,15952604
445,15964574
446,15994720
447,16012445
448,16016025
449,16030659
450,16038011
451,16090227
452,16093369
453,16140857
