0,3
8,5113
8,2599
11,1837
14,2744
16,1220
19,2161
19,6119
20,6063
21,831
27,3854
27,4551
29,909
30,2744
33,19
33,1306
33,2161
36,4922
40,4204
40,4329
40,4035
41,2273
41,2033
41,3907
41,1513
41,5363
41,5148
42,1489
43,2076
43,5147
43,1277
43,2725
43,1639
45,3262
47,6706
53,4091
53,6354
53,904
54,2554
54,1728
59,4987
60,6594
60,5898
60,2647
61,6365
61,2599
61,5463
63,2636
63,3764
66,6646
67,4264
68,5067
73,6256
73,1540
73,1689
73,2577
73,3539
75,866
75,5730
75,5994
79,1690
79,6494
79,4100
80,2336
80,981
81,3585
86,2215
88,3073
88,3381
90,2972
91,5621
92,3381
93,5172
93,2932
93,3703
93,5170
95,4513
95,4341
95,6530
95,1653
95,4721
95,3803
95,2842
95,6463
95,2463
97,4911
97,4626
97,2309
97,4477
98,6595
100,4436
100,3403
101,2364
101,4241
101,4070
103,3923
103,6129
104,6225
104,5459
106,1430
106,4506
108,1183
109,1186
110,2145
110,1345
110,6298
110,3379
110,5953
111,1198
111,1775
112,3727
115,3582
115,1780
121,5708
121,4374
123,2456
123,4293
124,4383
124,2019
125,2717
126,2510
127,2529
129,4335
129,3161
129,744
129,6873
131,7693
132,4504
134,6661
137,1098
137,3490
139,1544
139,2529
139,2205
139,5661
139,2024
141,3212
142,912
142,4058
143,5384
144,3484
145,2940
147,1269
150,951
150,4366
153,5001
154,4905
156,929
156,5048
156,5999
158,1764
161,227
162,3049
162,5999
162,5865
164,835
170,5999
170,3088
172,1240
173,5093
178,2728
180,4536
186,6377
189,4864
191,6732
196,2742
200,3520
202,4563
205,6872
207,2419
207,4393
207,2304
208,2636
209,5070
210,475
218,4348
222,1650
222,601
223,4536
229,1245
239,3293
239,5672
239,4890
239,3273
242,4624
242,4362
248,4405
250,1809
254,5082
254,3843
257,7253
258,4444
260,3296
277,4864
282,6044
283,6242
288,4950
289,2778
292,2343
294,982
294,3064
294,4419
298,5903
298,6101
298,6143
300,7396
300,1868
300,6006
302,6567
302,2657
304,1300
307,1477
307,1324
307,4310
307,4203
307,207
307,4313
307,334
307,5810
307,1423
307,1610
307,3770
308,397
308,5354
308,4568
308,5005
308,1601
309,3088
312,3088
312,5819
314,5367
318,5591
321,7045
325,276
325,1824
326,653
326,1323
326,7270
329,4058
335,2529
335,889
338,6607
343,6472
353,2420
353,5216
369,1918
369,984
369,5870
369,4128
369,4264
373,1710
373,5158
377,1035
377,5999
377,5296
378,1041
379,5588
379,594
379,1911
379,6148
380,6587
384,3031
384,3669
385,3488
389,829
390,2023
390,3414
392,1254
393,4153
393,5470
398,4954
399,1645
399,3513
400,1426
401,4369
404,5853
404,3064
405,1035
405,1650
406,6938
406,4962
408,395
411,2432
411,2636
411,208
414,1149
416,5191
418,4373
419,2268
419,1381
421,234
421,2437
428,744
430,4323
433,5584
433,4933
434,3725
441,6323
441,969
441,5888
441,6466
444,4219
444,4943
444,5295
444,4052
444,5770
444,990
444,681
444,3765
444,2449
444,673
445,4892
446,6155
446,1826
446,4791
446,4688
447,5320
449,4959
449,403
449,2339
449,2387
449,7485
450,4693
450,5359
450,2749
451,6256
451,1540
451,2577
451,3539
451,5027
455,2916
455,4029
455,3027
456,7401
456,1907
457,3293
457,4890
457,1329
457,5672
457,2814
459,1907
460,1187
461,3232
461,1980
461,4759
462,5051
462,3788
463,217
463,1009
463,626
463,4373
463,757
466,3163
469,2095
469,3231
469,5828
469,2681
469,4835
471,2781
472,4148
473,7406
474,5732
480,339
484,5308
486,816
486,1341
489,5864
494,4062
494,6649
496,4565
500,1043
500,6987
500,764
503,4209
503,2076
503,5736
506,226
507,6463
507,1093
507,1814
507,1272
507,3365
507,4721
507,1653
507,2947
507,4513
507,1355
507,170
507,5296
507,4372
508,2589
509,1196
509,6356
509,4176
511,3954
515,4173
515,5468
521,4759
521,2696
521,4162
521,651
521,6964
521,5950
521,3417
524,4045
524,9913
524,4548
525,7045
526,1249
530,4797
530,3909
530,5496
531,6808
531,1618
533,6508
533,1491
533,4481
533,1624
533,985
534,1650
534,222
535,3200
535,1189
535,5802
535,978
538,6627
538,3907
538,817
539,5799
539,7161
539,8531
539,9017
539,5628
539,1340
540,2563
542,3595
544,5571
545,4586
546,5472
547,6729
547,6805
547,1972
550,4954
550,2072
554,5379
554,2099
556,2574
556,2262
557,6459
557,1035
557,5778
557,6591
557,6510
560,2722
565,2958
568,2085
570,3492
575,3421
579,2709
579,734
580,2121
581,5569
582,1739
584,2400
584,1445
584,3105
593,1847
593,4237
597,4212
598,4399
600,3378
600,5194
600,3606
606,4390
606,6627
606,3769
611,820
612,2636
614,2276
622,4119
626,1728
626,3289
626,1826
628,6350
629,4168
631,2780
632,4321
641,3716
647,3088
651,4491
651,5950
651,5923
654,6004
655,555
656,3901
658,4431
659,3756
660,2965
662,3095
662,929
662,5296
662,6463
662,4343
662,4513
663,4219
663,2432
663,673
665,3713
669,1260
670,4477
671,5291
672,4922
672,1549
672,3857
673,2449
674,3051
676,4198
677,6251
677,6552
678,1309
678,6332
678,4663
681,2449
682,4164
682,5182
682,4192
686,1653
686,3240
686,6463
686,4513
686,2842
686,3803
686,2463
686,4721
689,5864
689,5739
689,338
697,6090
701,3319
701,5070
704,4864
706,4398
706,6323
716,2657
716,2872
720,6459
722,2677
724,3309
724,1244
725,6654
731,2061
731,5019
733,5888
736,6017
745,4864
748,2141
748,2784
748,720
748,6536
755,5955
755,1170
756,1301
756,1940
757,4217
757,1009
761,1297
763,3088
765,2403
765,249
766,4911
766,2826
766,5816
771,3204
772,366
773,1826
779,1943
789,4709
790,6450
790,7428
790,6362
792,5811
793,1217
793,5799
793,6364
793,1810
793,1340
793,1848
793,4176
793,5628
793,2900
800,963
800,2927
806,1826
806,3907
806,1513
806,5148
806,2033
807,4435
818,3862
818,4347
818,4164
818,4032
820,5743
824,1391
825,1846
825,2745
827,1000
829,3243
829,3722
830,1338
830,4853
830,3019
831,744
834,6537
842,270
848,5426
848,3857
850,4513
850,5853
850,3803
850,5557
850,2463
850,2842
850,5048
850,6463
856,588
856,5973
856,6355
861,6304
864,1571
864,4154
864,4176
864,6356
866,4822
867,4726
